paperId,url,title,abstract,venue,year,referenceCount,citationCount,authors
c70ca53e0d6377124dee5d4f58eeb2f778235973,https://www.semanticscholar.org/paper/c70ca53e0d6377124dee5d4f58eeb2f778235973,i-LaTeX : Manipulating Transitional Representations between LaTeX Code and Generated Documents,"Document description languages such as LaTeX are used extensively to author scientific and technical documents, but editing them is cumbersome: code-based editors only provide generic features, while WYSIWYG interfaces only support a subset of the language. Our interviews with 11 LaTeX users highlighted their difficulties dealing with textually-encoded abstractions and with the mappings between source code and document output. To address some of these issues, we introduce Transitional Representations for document description languages, which enable the visualisation and manipulation of fragments of code in relation to their generated output. We present i-LaTeX, a LaTeX editor equipped with Transitional Representations of formulae, tables, images, and grid layouts. A 16-participant experiment shows that Transitional Representations let them complete common editing tasks significantly faster, with fewer compilations, and with a lower workload. We discuss how Transitional Representations affect editing strategies and conclude with directions for future work.",International Conference on Human Factors in Computing Systems,2022,63,6,"[{'authorId': '66701993', 'name': 'Camille Gobert'}, {'authorId': '1401678555', 'name': 'M. Beaudouin-Lafon'}]"
df342c7321abbdd426ce94808b167d09a7a405a1,https://www.semanticscholar.org/paper/df342c7321abbdd426ce94808b167d09a7a405a1,Motor Variability in Complex Gesture Learning: Effects of Movement Sonification and Musical Background,"With the increasing interest in movement sonification and expressive gesture-based interaction, it is important to understand which factors contribute to movement learning and how. We explore the effects of movement sonification and users’ musical background on motor variability in complex gesture learning. We contribute an empirical study in which musicians and non-musicians learn two gesture sequences over three days, with and without movement sonification. Results show the interlaced interaction effects of these factors and how they unfold in the three-day learning process. For gesture 1, which is fast and dynamic with a direct “action-sound” sonification, movement sonification induces higher variability for both musicians and non-musicians on day 1. While musicians reduce this variability to a similar level as no auditory feedback condition on day 2 and day 3, non-musicians remain to have significantly higher variability. Across three days, musicians also have significantly lower variability than non-musicians. For gesture 2, which is slow and smooth with an “action-music” metaphor, there are virtually no effects. Based on these findings, we recommend future studies to take into account participants’ musical background, consider longitudinal study to examine these effects on complex gestures, and use awareness when interpreting the results given a specific design of gesture and sound.",ACM Transactions on Applied Perception,2022,91,4,"[{'authorId': '2116007632', 'name': 'Wanyu Liu'}, {'authorId': '2149127934', 'name': 'Michelle Agnes Magalhaes'}, {'authorId': '1732917', 'name': 'W. Mackay'}, {'authorId': '1401678555', 'name': 'M. Beaudouin-Lafon'}, {'authorId': '1750247', 'name': 'Frédéric Bevilacqua'}]"
3fff6f92ce1ba5ad3d9be7747323a37f49f7fd70,https://www.semanticscholar.org/paper/3fff6f92ce1ba5ad3d9be7747323a37f49f7fd70,Information Substrates: Interacting with Digital Matter,"This paper introduces the concepts of information substrate for organizing digital information and interaction instruments for manipulating these substrates. We present S tratify , a proof-of-concept implementation that combines a data-reactive approach to specify relationships among digital objects with a functional-reactive approach to handle agency, including user interaction. This unique combination makes it possible to create rich information substrates that can be freely inspected and modiﬁed, as well as interaction instruments that are decoupled from the objects they interact with, making it possible to use instruments with objects they were not designed for. We illustrate the ﬂexibility of the approach with a number of examples and present directions for future work.",,2021,39,1,"[{'authorId': '1401678555', 'name': 'M. Beaudouin-Lafon'}]"
7d1e39597d31bc3dee0f0bd6cf63f7bbd3f20175,https://www.semanticscholar.org/paper/7d1e39597d31bc3dee0f0bd6cf63f7bbd3f20175,Generative Theories of Interaction,"Although Human–Computer Interaction research has developed various theories and frameworks for analyzing new and existing interactive systems, few address the generation of novel technological solutions, and new technologies often lack theoretical foundations. We introduce Generative Theories of Interaction, which draw insights from empirical theories about human behavior in order to define specific concepts and actionable principles, which, in turn, serve as guidelines for analyzing, critiquing, and constructing new technological artifacts. After introducing and defining Generative Theories of Interaction, we present three detailed examples from our own work: Instrumental Interaction, Human–Computer Partnerships, and Communities & Common Objects. Each example describes the underlying scientific theory and how we derived and applied HCI-relevant concepts and principles to the design of innovative interactive technologies. Summary tables offer sample questions that help analyze existing technology with respect to a specific theory, critique both positive and negative aspects, and inspire new ideas for constructing novel interactive systems.",ACM Trans. Comput. Hum. Interact.,2021,167,22,"[{'authorId': '1401678555', 'name': 'M. Beaudouin-Lafon'}, {'authorId': '21274851', 'name': 'S. Bødker'}, {'authorId': '1732917', 'name': 'W. Mackay'}]"
f080c8a8aadaf938c90f10651cd175cedaf9ce22,https://www.semanticscholar.org/paper/f080c8a8aadaf938c90f10651cd175cedaf9ce22,Bayesian Information Gain to Design Interaction,This chapter discusses a perspective on designing interaction by quantifying information that reduces the computer’s uncertainty about the user’s goal. We begin with how to quantify uncertainty and information using Shannon’s information-theoretic terms and how to optimize decisions under uncertainty using an expected utility function with Bayesian Experimental Design. We then describe the BIG framework – Bayesian Information Gain – where the computer “runs experiments” on the user by sending feedback that maximizes the expected gain of information by the computer,,2021,12,1,"[{'authorId': '2116007632', 'name': 'Wanyu Liu'}, {'authorId': '1755659', 'name': 'O. Rioul'}, {'authorId': '1401678555', 'name': 'M. Beaudouin-Lafon'}]"
f4c18c62704918949599f208647d5cec27fdd93b,https://www.semanticscholar.org/paper/f4c18c62704918949599f208647d5cec27fdd93b,SonicHoop: Using Interactive Sonification to Support Aerial Hoop Practices,"Aerial hoops are circular, hanging devices for both acrobatic exercise and artistic performance that let us explore the role of interactive sonification in physical activity. We present SonicHoop, an augmented aerial hoop that generates auditory feedback via capacitive touch sensing, thus becoming a digital musical instrument that performers can play with their bodies. We compare three sonification strategies through a structured observation study with two professional aerial hoop performers. Results show that SonicHoop fundamentally changes their perception and choreographic processes: instead of translating music into movement, they search for bodily expressions that compose music. Different sound designs affect their movement differently, and auditory feedback, regardless of type of sound, improves movement quality. We discuss opportunities for using SonicHoop as an aerial hoop training tool, as a digital musical instrument, and as a creative object; as well as using interactive sonification in other acrobatic practices to explore full-body vertical interaction.",International Conference on Human Factors in Computing Systems,2021,93,4,"[{'authorId': '2116007632', 'name': 'Wanyu Liu'}, {'authorId': '144089594', 'name': 'A. Dementyev'}, {'authorId': '2083727', 'name': 'Diemo Schwarz'}, {'authorId': '1704542', 'name': 'Emmanuel Fléty'}, {'authorId': '1732917', 'name': 'W. Mackay'}, {'authorId': '1401678555', 'name': 'M. Beaudouin-Lafon'}, {'authorId': '1750247', 'name': 'Frédéric Bevilacqua'}]"
fdc662b2eed9a4c703d15bd0ac68687c70c20c78,https://www.semanticscholar.org/paper/fdc662b2eed9a4c703d15bd0ac68687c70c20c78,BayesGaze: A Bayesian Approach to Eye-Gaze Based Target Selection.,"Selecting targets accurately and quickly with eye-gaze input remains an open research question. In this paper, we introduce BayesGaze, a Bayesian approach of determining the selected target given an eye-gaze trajectory. This approach views each sampling point in an eye-gaze trajectory as a signal for selecting a target. It then uses the Bayes' theorem to calculate the posterior probability of selecting a target given a sampling point, and accumulates the posterior probabilities weighted by sampling interval to determine the selected target. The selection results are fed back to update the prior distribution of targets, which is modeled by a categorical distribution. Our investigation shows that BayesGaze improves target selection accuracy and speed over a dwell-based selection method, and the Center of Gravity Mapping (CM) method. Our research shows that both accumulating posterior and incorporating the prior are effective in improving the performance of eye-gaze based target selection.",Proceedings. Graphics Interface,2021,53,9,"[{'authorId': '2127157869', 'name': 'Zhi Li'}, {'authorId': '2124975013', 'name': 'Maozheng Zhao'}, {'authorId': '2143645495', 'name': 'Yifan Wang'}, {'authorId': '148122250', 'name': 'S. Rashidian'}, {'authorId': '3419650', 'name': 'Furqan Baig'}, {'authorId': '144207288', 'name': 'R. Liu'}, {'authorId': '2116007632', 'name': 'Wanyu Liu'}, {'authorId': '1401678555', 'name': 'M. Beaudouin-Lafon'}, {'authorId': '7342712', 'name': 'Brooke Ellison'}, {'authorId': '2115097189', 'name': 'Fusheng Wang'}, {'authorId': '2155481100', 'name': 'Ramakrishnan'}, {'authorId': '49997317', 'name': 'Xiaojun Bi'}]"
34716758abc1c00834d90981a6860f469a939107,https://www.semanticscholar.org/paper/34716758abc1c00834d90981a6860f469a939107,"HCI Ethics, Privacy, Accessibility, and the Environment: A Town Hall Forum on Global Policy Issues","We seek to engage a broad and diverse audience in discussing emerging challenges in HCI technologies that have potential for significant social impact. In a town hall forum, members of the ACM Technology Policy Council will introduce four emerging challenges for discussion: ethical HCI in global contexts; privacy protection in human-AI interaction; accessible interactions in HCI design; and the environmental impact of HCI. Discussion will be launched with a question from the panel; additional questions will be posted and ranked from the audience. The session will support digital and remote audience participation, and participants will have access to a summary report when the session concludes. These discussions provide an opportunity for CHI members to contribute to emerging policy and governing environments to facilitate ethical, accessible, and environmentally sensitive HCI research, design, and development.",CHI Extended Abstracts,2020,21,9,"[{'authorId': '3236344', 'name': 'Lorraine G. Kisselburgh'}, {'authorId': '1401678555', 'name': 'M. Beaudouin-Lafon'}, {'authorId': '1699751', 'name': 'L. Cranor'}, {'authorId': '40974505', 'name': 'J. Lazar'}, {'authorId': '1730685', 'name': 'Vicki L. Hanson'}]"
36746640e651199a7c8de0511878c8ee0a50b086,https://www.semanticscholar.org/paper/36746640e651199a7c8de0511878c8ee0a50b086,Textlets: Supporting Constraints and Consistency in Text Documents,"Writing technical documents frequently requires following constraints and consistently using domain-specific terms. We interviewed 12 legal professionals and found that they all use a standard word processor, but must rely on their memory to manage dependencies and maintain consistent vocabulary within their documents. We introduce Textlets, interactive objects that reify text selections into persistent items. We show how Textlets help manage consistency and constraints within the document, including selective search and replace, word count, and alternative wording. Eight participants tested a search-and-replace Textlet as a technology probe. All successfully interacted directly with the Textlet to perform advanced tasks; and most (6/8) spontaneously generated a novel replace-all-then-correct strategy. Participants suggested additional ideas, such as supporting collaborative editing over time by embedding a Textlet into the document to flag forbidden words. We argue that Textlets serve as a generative concept for creating powerful new tools for document editing.",International Conference on Human Factors in Computing Systems,2020,57,13,"[{'authorId': '1996200457', 'name': 'Han L. Han'}, {'authorId': '1666628811', 'name': 'Miguel A. Renom'}, {'authorId': '1732917', 'name': 'W. Mackay'}, {'authorId': '1401678555', 'name': 'M. Beaudouin-Lafon'}]"
3731bcb6d617bccbe2c042a2ed0910e8d4d6684d,https://www.semanticscholar.org/paper/3731bcb6d617bccbe2c042a2ed0910e8d4d6684d,ImageSense: An Intelligent Collaborative Ideation Tool to Support Diverse Human-Computer Partnerships,"Professional designers create mood boards to explore, visualize, and communicate hard-to-express ideas. We present ImageCascade, an intelligent, collaborative ideation tool that combines individual and shared work spaces, as well as collaboration with multiple forms of intelligent agents. In the collection phase, ImageCascade offers fluid transitions between serendipitous discovery of curated images via ImageCascade, combined text- and image-based Semantic search, and intelligent AI suggestions for finding new images. For later composition and reflection, ImageCascade provides semantic labels, generated color palettes, and multiple tag clouds to help communicate the intent of the mood board. A study of nine professional designers revealed nuances in designers' preferences for designer-led, system-led, and mixed-initiative approaches that evolve throughout the design process. We discuss the challenges in creating effective human-computer partnerships for creative activities, and suggest directions for future research.",Proc. ACM Hum. Comput. Interact.,2020,90,43,"[{'authorId': '28575711', 'name': 'Janin Koch'}, {'authorId': '2103680783', 'name': 'Nicolas Taffin'}, {'authorId': '1401678555', 'name': 'M. Beaudouin-Lafon'}, {'authorId': '38970670', 'name': 'Markku Laine'}, {'authorId': '143659789', 'name': 'A. Lucero'}, {'authorId': '1732917', 'name': 'W. Mackay'}]"
cd857ed14546749328da5ddbc173e34a31ddb499,https://www.semanticscholar.org/paper/cd857ed14546749328da5ddbc173e34a31ddb499,How Relevant is Hick's Law for HCI?,"Hick's law is a key quantitative law in Psychology that relates reaction time to the logarithm of the number of stimulus-response alternatives in a task. Its application to HCI is controversial: Some believe that the law does not apply to HCI tasks, others regard it as the cornerstone of interface design. The law, however, is often misunderstood. We review the choice-reaction time literature and argue that: (1) Hick's law speaks against, not for, the popular principle that 'less is better'; (2) logarithmic growth of observed temporal data is not necessarily interpretable in terms of Hick's law; (3) the stimulus-response paradigm is rarely relevant to HCI tasks, where choice-reaction time can often be assumed to be constant; and (4) for user interface design, a detailed examination of the effects on choice-reaction time of psychological processes such as visual search and decision making is more fruitful than a mere reference to Hick's law.",International Conference on Human Factors in Computing Systems,2020,54,7,"[{'authorId': '2116007632', 'name': 'Wanyu Liu'}, {'authorId': '10760519', 'name': 'Julien Gori'}, {'authorId': '1755659', 'name': 'O. Rioul'}, {'authorId': '1401678555', 'name': 'M. Beaudouin-Lafon'}, {'authorId': '1692155', 'name': 'Y. Guiard'}]"
fdec60f955e657275d94ec2c239da063bb0da50e,https://www.semanticscholar.org/paper/fdec60f955e657275d94ec2c239da063bb0da50e,FileWeaver: Flexible File Management with Automatic Dependency Tracking,"Knowledge management and sharing involves a variety of specialized but isolated software tools, tied together by the files that these tools use and produce. We interviewed 23 scientists and found that they all had difficulties using the file system to keep track of, re-find and maintain consistency among related but distributed information. We introduce FileWeaver, a system that automatically detects dependencies among files without explicit user action, tracks their history, and lets users interact directly with the graphs representing these dependencies and version history. Changes to a file can trigger recipes, either automatically or under user control, to keep the file consistent with its dependants. Users can merge variants of a file, e.g. different output formats, into a polymorphic file, or morph, and automate the management of these variants. By making dependencies among files explicit and visible, FileWeaver facilitates the automation of workflows by scientists and other users who rely on the file system to manage their data.",ACM Symposium on User Interface Software and Technology,2020,45,8,"[{'authorId': '10760519', 'name': 'Julien Gori'}, {'authorId': '1996200457', 'name': 'Han L. Han'}, {'authorId': '1401678555', 'name': 'M. Beaudouin-Lafon'}]"
0e1e816a82bce04e8f2e4eb3e92c6ec26518d527,https://www.semanticscholar.org/paper/0e1e816a82bce04e8f2e4eb3e92c6ec26518d527,Information theory: An analysis and design tool for HCI,"Shannon’s information theory, since its first introduction in 1948, has received much attention and successful applications in many domains. Apart from Fitts’ law and Hick’s law, which came out when experimental psychologists were enthusiastic about applying information theory to various areas of psychology, the relation of information theory to human-computer interaction (HCI) has not been clear. Even the two above-mentioned “laws” remain controversial in both psychology and HCI. On the other hand, in recent years, information theory has started to directly inspire or contribute to HCI research.",International Conference on Human Factors in Computing Systems,2019,23,2,"[{'authorId': '2116007632', 'name': 'Wanyu Liu'}, {'authorId': '2663734', 'name': 'Antti Oulasvirta'}, {'authorId': '1755659', 'name': 'O. Rioul'}, {'authorId': '1401678555', 'name': 'M. Beaudouin-Lafon'}, {'authorId': '2175383081', 'name': 'yves'}, {'authorId': '2175382980', 'name': 'Guiard'}]"
0e434a89949eea4133ff6c4c145bde970d1e54cc,https://www.semanticscholar.org/paper/0e434a89949eea4133ff6c4c145bde970d1e54cc,Touchstone2: An Interactive Environment for Exploring Trade-offs in HCI Experiment Design,"Touchstone2 offers a direct-manipulation interface for generating and examining trade-offs in experiment designs. Based on interviews with experienced researchers, we developed an interactive environment for manipulating experiment design parameters, revealing patterns in trial tables, and estimating and comparing statistical power. We also developed TSL, a declarative language that precisely represents experiment designs. In two studies, experienced HCI researchers successfully used Touchstone2 to evaluate design trade-offs and calculate how many participants are required for particular effect sizes. We discuss Touchstone2's benefits and limitations, as well as directions for future research.",International Conference on Human Factors in Computing Systems,2019,33,33,"[{'authorId': '1408809246', 'name': 'Alexander Eiselmayer'}, {'authorId': '2706102', 'name': 'Chat Wacharamanotham'}, {'authorId': '1401678555', 'name': 'M. Beaudouin-Lafon'}, {'authorId': '1732917', 'name': 'W. Mackay'}]"
0ec1c8fb9d8293980fae9e44fa8cf6c0ea44bb5b,https://www.semanticscholar.org/paper/0ec1c8fb9d8293980fae9e44fa8cf6c0ea44bb5b,"Videostrates: Collaborative, Distributed and Programmable Video Manipulation","We present Videostrates, a concept and a toolkit for creating real-time collaborative video editing tools. Videostrates supports both live and recorded video composition with a declarative HTML-based notation, combining both simple and sophisticated editing tools that can be used collaboratively. Videostrates is programmable and unleashes the power of the modern web platform for video manipulation. We demonstrate its potential through three use scenarios: collaborative video editing with multiple tools and devices; orchestration of multiple live streams that are recorded and broadcast to a popular streaming platform; and programmatic creation of video using WebGL and shaders for blue screen effects. These scenarios only scratch the surface of Videostrates' potential, which opens up a design space for novel collaborative video editors with fully programmable interfaces.",ACM Symposium on User Interface Software and Technology,2019,61,9,"[{'authorId': '3027683', 'name': 'C. Klokmose'}, {'authorId': '34351346', 'name': 'Christian Remy'}, {'authorId': '38555848', 'name': 'Janus Bager Kristensen'}, {'authorId': '2240743', 'name': 'Rolf Bagge'}, {'authorId': '1401678555', 'name': 'M. Beaudouin-Lafon'}, {'authorId': '1732917', 'name': 'W. Mackay'}]"
